frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_GROIN_x,LEFT_GROIN_y,LEFT_GROIN_z,RIGHT_GROIN_x,RIGHT_GROIN_y,RIGHT_GROIN_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_BIG_TOE_z,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_LITTLE_TOE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_BIG_TOE_z,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_LITTLE_TOE_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z
233,0.626532,1.4602133,0.28911653,0.5904482,1.48877,0.293018,0.6549886,1.4886328,0.30833408,0.5378457,1.459607,0.3591369,0.7011902,1.4631666,0.3646636,0.47189912,1.2509516,0.45717955,0.7697212,1.2821406,0.5430629,0.4079528,1.0278648,0.52090365,0.91568524,1.1856965,0.5937439,0.3362751,0.8294539,0.5990226,1.0713564,1.186282,0.5037454,0.59892917,0.7275912,0.53421277,0.7890803,0.7743821,0.5957599,0.72161984,0.38809225,0.53345084,1.0241823,0.5759425,0.5704636,0.83547,0.04744232,0.6819584,0.7455568,0.4962466,0.77140754,0.80680686,-0.012222827,0.53165853,0.7721767,-0.01496192,0.5906077,0.875508,0.0025888172,0.77444,0.7404063,0.15076336,0.9751317,0.7542772,0.118742645,1.1521072,0.7106068,0.5392723,0.77635646
234,0.6173972,1.4637498,0.29330114,0.58123636,1.4932108,0.29736808,0.64782125,1.4927274,0.30935094,0.52938145,1.4638262,0.36024237,0.69216466,1.466729,0.3689448,0.46091673,1.2535508,0.46971264,0.7604456,1.283295,0.54134256,0.40631393,1.0300436,0.5450159,0.8983949,1.1717786,0.58639747,0.34446958,0.8329093,0.61935616,1.0466459,1.1653606,0.48456836,0.5896595,0.7332919,0.52601033,0.7806812,0.7666695,0.592936,0.7123547,0.40048918,0.52945155,0.9920249,0.5280978,0.5814342,0.83326906,0.047145605,0.68783325,0.65666723,0.45328996,0.8380634,0.80698043,-0.015943022,0.53595275,0.7726076,-0.018085748,0.59224266,0.87340456,-0.0019429823,0.77278167,0.618527,0.09267032,1.0698804,0.6403843,0.075838104,1.1567353,0.62719554,0.4868976,0.86943454
235,0.6108641,1.4666038,0.29847166,0.57460433,1.4961295,0.30249956,0.6407006,1.4961742,0.31105217,0.5209167,1.4709803,0.36587742,0.68320924,1.4696728,0.3739387,0.45249355,1.2609097,0.47746918,0.75222856,1.2865523,0.53118116,0.40387166,1.0327297,0.56861556,0.8827345,1.1605164,0.5747702,0.3499179,0.84080154,0.6351826,1.0193459,1.1481069,0.46952617,0.57603383,0.74604154,0.5220818,0.7659487,0.76691896,0.57461447,0.6998221,0.42085198,0.51279455,0.9512176,0.48897508,0.5983958,0.83007675,0.06344667,0.6773927,0.620754,0.41307887,0.89423007,0.8102708,-0.007833435,0.52764386,0.7695667,-0.00826781,0.5881027,0.86591125,0.01822334,0.76165766,0.5968395,0.06764654,1.034516,0.6290421,0.0583384,1.0937691,0.58271694,0.44608673,0.9607504
236,0.6005632,1.4705855,0.3043094,0.56610626,1.5015267,0.30512336,0.63052917,1.4994284,0.31705308,0.51382345,1.4763671,0.36821792,0.67550373,1.4727159,0.37424764,0.44155264,1.2641317,0.48316646,0.7457536,1.2863551,0.5377909,0.4038006,1.0361809,0.5899076,0.8728285,1.1496412,0.5914681,0.35437036,0.85180736,0.6398819,0.99224573,1.1340293,0.46311298,0.56165516,0.7522271,0.537354,0.75198585,0.76740915,0.5840239,0.68515015,0.42867193,0.5098642,0.9071338,0.46163765,0.6096731,0.8268926,0.056280702,0.6786971,0.5693512,0.36525977,0.77893084,0.80814976,-0.012325962,0.53839225,0.768758,-0.013985992,0.58727103,0.86374044,0.014052746,0.7553168,0.5536564,0.21219946,0.74744874,0.5839532,0.23370607,0.7713644,0.52339697,0.38994876,0.7890089
237,0.5919152,1.4744024,0.30340025,0.55919695,1.5045346,0.31050047,0.6227953,1.5026937,0.3196838,0.50524586,1.4813432,0.37139025,0.66770124,1.4754411,0.37992254,0.43475804,1.2673502,0.49028698,0.73583764,1.2903984,0.5311193,0.4036255,1.046042,0.5988574,0.85703665,1.1405655,0.59832007,0.35712448,0.8645703,0.6438246,0.96658707,1.1136616,0.46312463,0.5517127,0.7533195,0.5433646,0.74020773,0.7621103,0.5900883,0.6793607,0.41901168,0.53833896,0.8545222,0.42992195,0.6326949,0.8221085,0.0628516,0.65618944,0.52263695,0.32606575,0.7183578,0.8062523,-0.0054333494,0.532803,0.7709017,-0.007441916,0.58042735,0.84972364,0.022108316,0.726175,0.53017986,0.16391937,0.72602385,0.55728626,0.18339096,0.7486531,0.47228494,0.35530818,0.71404916
238,0.5854876,1.4776243,0.3120735,0.55041504,1.5075002,0.3155781,0.6173799,1.5048114,0.3246375,0.49800977,1.4835457,0.3757956,0.6590423,1.4792925,0.38584352,0.42943254,1.2683488,0.5005193,0.7325738,1.292833,0.5334975,0.40237084,1.0462885,0.6072717,0.8485338,1.134349,0.59369177,0.35260537,0.87883943,0.6355036,0.94259834,1.0936368,0.45623222,0.5437096,0.75689596,0.53949076,0.7271371,0.76554495,0.58164835,0.6737359,0.41711628,0.5178677,0.80512124,0.41536403,0.64630896,0.8156218,0.07548202,0.6465929,0.48829722,0.27329674,0.7354931,0.8041664,0.001947357,0.5187947,0.7708853,0.0008782707,0.5622861,0.8432662,0.043787,0.6974192,0.52520615,0.10227618,0.73279756,0.5456126,0.12815404,0.7489653,0.4405088,0.29080644,0.7354436
239,0.5758541,1.4786215,0.3141112,0.541053,1.5098505,0.31471384,0.6084818,1.5061544,0.33042574,0.48912695,1.4879597,0.3787631,0.65184766,1.4814005,0.391706,0.42197084,1.2707754,0.5131302,0.7244274,1.2961702,0.5342637,0.39734137,1.0428683,0.6185584,0.8323464,1.1266946,0.59632736,0.34031668,0.89033014,0.6223974,0.9189845,1.0782479,0.45712006,0.530707,0.76113254,0.5399612,0.7145272,0.76785177,0.5779261,0.6688054,0.41424718,0.52425134,0.7437003,0.39711094,0.6946166,0.8060832,0.09053087,0.63405544,0.4719869,0.22214808,0.74533576,0.8048007,0.016470673,0.52099866,0.7705752,0.016520977,0.5636758,0.83370084,0.062672086,0.68420076,0.53076583,0.052076165,0.7569201,0.5443451,0.08142715,0.7747417,0.42353234,0.22955953,0.74725866
240,0.56719846,1.4795675,0.31694347,0.53308415,1.5102383,0.32118234,0.59912926,1.5076467,0.32963058,0.4821377,1.4897581,0.38154224,0.64368135,1.4843154,0.39364043,0.41751048,1.277895,0.5169055,0.71558625,1.2995214,0.5369916,0.39296496,1.0508195,0.62259346,0.82525486,1.1235738,0.5979183,0.33268166,0.9133806,0.6101394,0.89496464,1.0528054,0.46531072,0.51718336,0.76871514,0.5463475,0.69833404,0.77095026,0.58328456,0.65665436,0.42027435,0.5270543,0.6851921,0.40137246,0.6987431,0.7967505,0.095527194,0.6300226,0.45480165,0.17647167,0.77115124,0.80568177,0.013056415,0.53871185,0.7699048,0.012119952,0.5721683,0.8168182,0.06624854,0.6874903,0.5285328,0.048544798,0.7625494,0.54023015,0.06987889,0.7780855,0.40484872,0.1683526,0.7745755
241,0.5616817,1.4792848,0.31780553,0.52876997,1.5096146,0.32484588,0.5934229,1.5060301,0.33324614,0.47429028,1.4908247,0.38624278,0.63679653,1.483734,0.39456424,0.40904853,1.27767,0.5252855,0.7080552,1.3008875,0.53456205,0.3852133,1.0531918,0.6174767,0.8147082,1.1208758,0.5762367,0.32772496,0.93460375,0.60417336,0.86847275,1.0302705,0.45069876,0.50046545,0.77651364,0.5418942,0.6806337,0.774056,0.57830286,0.6362123,0.42294836,0.53361934,0.62873787,0.4012761,0.6995342,0.7836868,0.0988816,0.6233911,0.42459956,0.14149053,0.79020804,0.8057961,0.011828852,0.5489063,0.76597285,0.012571767,0.5712232,0.7998743,0.062858365,0.6815901,0.53271955,0.043638155,0.7836097,0.5302209,0.06325879,0.7932953,0.37862816,0.12606218,0.7893037
242,0.5571591,1.4761128,0.32705677,0.52245474,1.5079232,0.3290495,0.58798075,1.5036235,0.34211478,0.4678595,1.4876827,0.3945643,0.6285743,1.4815179,0.39771128,0.4018859,1.2820289,0.52613056,0.7019897,1.2994527,0.5405457,0.373763,1.0646397,0.6140234,0.8016005,1.11053,0.5597064,0.31402457,0.96437675,0.5741875,0.8433993,1.0100017,0.44234976,0.48679915,0.7838593,0.5513759,0.66301745,0.7791968,0.58026814,0.6084431,0.43761778,0.5003062,0.5889585,0.41855657,0.6774225,0.76417226,0.10933814,0.6128187,0.41463438,0.12793694,0.815167,0.79207635,0.023950795,0.5419407,0.750422,0.026625132,0.5590551,0.78186435,0.07871759,0.6678671,0.52545327,0.048827875,0.77620524,0.5203671,0.06604173,0.7907689,0.37105748,0.10695193,0.8226609
243,0.5505697,1.4740232,0.32748863,0.5160451,1.5071329,0.3306969,0.5824019,1.5019592,0.34396148,0.46066535,1.4877983,0.3969967,0.62442374,1.4803406,0.40344477,0.39670303,1.2825841,0.5261011,0.6957114,1.2980102,0.5393974,0.3694655,1.0723594,0.61507016,0.7872522,1.1051186,0.5646606,0.2995639,0.99451286,0.5542038,0.81980604,0.99345845,0.4424661,0.47459868,0.788887,0.54713416,0.6501268,0.78296804,0.5824798,0.57769054,0.44733492,0.48097762,0.5594993,0.43533632,0.6649545,0.73874253,0.11354145,0.60709596,0.40723753,0.12560283,0.8188645,0.75769025,0.02691968,0.5541317,0.7213156,0.036179353,0.5582764,0.75892335,0.08307825,0.6663944,0.5255545,0.049250543,0.76647156,0.51772326,0.06428664,0.79054165,0.36505637,0.09965063,0.82824165
244,0.5459794,1.473711,0.3297331,0.5112014,1.5057501,0.33120197,0.57811624,1.5018411,0.34759894,0.4544188,1.485478,0.39971948,0.61791724,1.4791194,0.40385747,0.38978365,1.2855626,0.52699465,0.6883343,1.2953161,0.5403616,0.35560036,1.0781668,0.6262748,0.7732908,1.0995502,0.5670521,0.28353405,1.0229915,0.53179264,0.79578084,0.9749007,0.44771543,0.4601499,0.79926586,0.55293447,0.63985187,0.7858081,0.5942292,0.5435806,0.46593103,0.4574909,0.5450001,0.44300923,0.6689055,0.7015626,0.121053465,0.6107357,0.40501747,0.13151601,0.82902163,0.6919555,0.04077707,0.535856,0.66134375,0.04906771,0.5433523,0.7281868,0.09009996,0.6714813,0.52984124,0.03653421,0.79457206,0.5234646,0.050880183,0.84304005,0.3624508,0.10120573,0.84716636
245,0.54253167,1.474422,0.33306727,0.5056315,1.5067557,0.3320181,0.5722931,1.50293,0.34742936,0.44812045,1.486529,0.40051904,0.6121132,1.4794925,0.40892544,0.38179174,1.2859778,0.521643,0.6792241,1.296103,0.53744155,0.3443602,1.0711393,0.62013716,0.7583756,1.0908362,0.5653946,0.27028748,1.0516247,0.50957507,0.769551,0.957061,0.4525684,0.45159316,0.79663354,0.54544765,0.6333273,0.78249675,0.5905836,0.5188704,0.47468138,0.42976275,0.53972405,0.43960738,0.66689605,0.659707,0.13706599,0.62979966,0.3955398,0.11603362,0.83363706,0.62592936,0.041212913,0.5586905,0.59744364,0.05009083,0.5882704,0.69038576,0.1027148,0.69949096,0.51539207,0.052678466,0.7309564,0.5129568,0.060926586,0.78526115,0.35681498,0.08450214,0.8533676
246,0.53751224,1.4740719,0.33220768,0.5034219,1.5069822,0.33159816,0.56760126,1.5036968,0.3494667,0.44619045,1.48765,0.4006274,0.6051443,1.4799709,0.41347346,0.37248087,1.285559,0.52183086,0.67142963,1.2928168,0.5437196,0.32234952,1.027164,0.60434,0.7404104,1.077922,0.5738618,0.2551255,1.0817412,0.49133062,0.7476941,0.9395334,0.46107897,0.4387152,0.79514974,0.53598434,0.6180311,0.78253675,0.58260566,0.48792955,0.4884177,0.41608706,0.53443605,0.43629107,0.6905907,0.59534216,0.14854439,0.6263784,0.3996272,0.103294455,0.87275386,0.5413477,0.062129598,0.5347869,0.516933,0.06770183,0.5707381,0.6275995,0.10836849,0.70721895,0.46795893,0.07044046,0.64808923,0.47506776,0.06504757,0.73169464,0.36892295,0.06378541,0.9175916
247,0.53263134,1.4776192,0.3307062,0.49856564,1.5104429,0.3304747,0.56107205,1.5064049,0.34777007,0.43966523,1.4901942,0.40037337,0.6001341,1.4828116,0.41092277,0.35793102,1.2909709,0.5161951,0.66266066,1.2928896,0.5437187,0.29556224,1.0328588,0.57329696,0.72767854,1.0678142,0.5782626,0.23357905,1.1152492,0.48595834,0.72489756,0.92870337,0.47581902,0.42442036,0.78550583,0.52902293,0.60603833,0.774195,0.5733077,0.46511388,0.47293591,0.40908766,0.5275686,0.427807,0.67449015,0.54531646,0.13423711,0.6554241,0.39571723,0.10504945,0.8560501,0.47629914,0.058315385,0.567878,0.45832118,0.06204906,0.61301786,0.57333905,0.09302011,0.7321951,0.40076146,0.06760543,0.62228954,0.42949924,0.060196657,0.70392704,0.3706484,0.062330395,0.9075869
248,0.52940345,1.4814916,0.33287457,0.49483976,1.5146526,0.3296586,0.5593946,1.5102209,0.34945145,0.43552032,1.4940896,0.39625216,0.5964574,1.4868349,0.4061884,0.35041776,1.2991544,0.506233,0.6546307,1.2919775,0.54716796,0.26768252,1.0496804,0.56053746,0.71262455,1.0619122,0.59081,0.21854371,1.1505288,0.46894774,0.70715445,0.92345864,0.4918368,0.41295052,0.78400445,0.5268676,0.59491414,0.7719999,0.5798829,0.4471694,0.47013617,0.4067416,0.5199123,0.4211557,0.7094324,0.48547652,0.11678604,0.67154026,0.3972446,0.11421108,0.8140903,0.50463605,0.014287282,0.7822568,0.42355168,0.059826713,0.6057641,0.5061764,0.07162286,0.74132246,0.36138096,0.073521435,0.5812447,0.3993837,0.06771693,0.64671475,0.3642079,0.06993232,0.8566471
249,0.5251231,1.4864326,0.33098164,0.49166742,1.5184549,0.3310766,0.55432624,1.5146183,0.3468295,0.43064702,1.4980427,0.39672017,0.59148175,1.4920515,0.40315294,0.3367492,1.3063209,0.49150226,0.64717,1.2927623,0.54414034,0.24408494,1.0693642,0.5574545,0.7005429,1.0569147,0.5934592,0.2040116,1.1853302,0.44471812,0.69027585,0.9181457,0.5004397,0.4007672,0.7832002,0.520193,0.5853763,0.7715666,0.58555746,0.42409873,0.4695966,0.40608132,0.52241105,0.41790357,0.723089,0.42700747,0.12531812,0.64261127,0.39415845,0.107187174,0.85776407,0.47118282,0.06617233,0.5315137,0.43064675,0.07012877,0.55465335,0.42311892,0.071653284,0.73855203,0.36560658,0.0013435185,0.91770536,0.4029341,0.015393118,0.92585284,0.35490558,0.074154854,0.8672803
250,0.5216195,1.491013,0.32612193,0.48797253,1.5232054,0.32630524,0.550991,1.5202056,0.34203467,0.42621133,1.5030742,0.39553156,0.5863604,1.4962107,0.40179977,0.3260652,1.3130966,0.4787242,0.6403604,1.2952839,0.54674983,0.22631906,1.0927161,0.52913064,0.6847783,1.0594921,0.6034276,0.19557242,1.2116,0.42642382,0.67614365,0.91737574,0.51884407,0.3938519,0.78459376,0.5168977,0.57726026,0.7717669,0.5790724,0.40664902,0.46456787,0.44801092,0.5409885,0.42217728,0.6494108,0.35732588,0.123663984,0.6827633,0.39632443,0.11630124,0.80447406,0.45296168,0.05075125,0.553021,0.2771861,0.058368403,0.5872902,0.34893763,0.07925741,0.764072,0.5163087,0.044027474,0.7218003,0.51905304,0.053710084,0.7704136,0.35063544,0.08244515,0.83031464
251,0.51977324,1.4951328,0.32142255,0.48443663,1.5282278,0.32169563,0.5475485,1.5243306,0.33779964,0.42254794,1.50815,0.39067706,0.5842454,1.5007132,0.40078187,0.32019255,1.3216475,0.4668826,0.6342371,1.295856,0.5464885,0.19758248,1.1170875,0.5063127,0.671318,1.0566783,0.6100572,0.18347125,1.24088,0.39388657,0.66387874,0.91462946,0.5280786,0.3795881,0.7850185,0.5214065,0.5684634,0.7748143,0.5690635,0.38908163,0.45360515,0.46119502,0.5492204,0.4300995,0.6167776,0.2951497,0.12132738,0.6582272,0.4312941,0.12329888,0.78898305,0.30027086,0.030363396,0.56522936,0.24892282,0.042474594,0.57991886,0.28124067,0.083687365,0.73702073,0.5103579,0.053061694,0.7294511,0.52889866,0.065507285,0.7785182,0.39214122,0.09502015,0.79712015
252,0.5174746,1.4982243,0.3211306,0.48223493,1.5287571,0.3213832,0.5452074,1.5266186,0.33737317,0.42071962,1.5107694,0.38795134,0.57995194,1.5047574,0.39445338,0.30503026,1.32631,0.4682801,0.6278629,1.2975421,0.5436112,0.17252088,1.1405617,0.4847885,0.65856785,1.057515,0.6169576,0.17432196,1.2740358,0.36341608,0.6521537,0.9100898,0.5440956,0.36481258,0.78094,0.5192897,0.5581433,0.7722883,0.5630285,0.36937442,0.44300202,0.45371726,0.5631378,0.419525,0.59055114,0.26731855,0.11644643,0.6604707,0.4440879,0.12829965,0.8145315,0.29748097,0.029579112,0.573579,0.2386849,0.037715826,0.5854607,0.24818783,0.08740932,0.73711485,0.5017716,0.050474193,0.7467763,0.53277487,0.06577681,0.7914303,0.40088558,0.10550779,0.8268735
253,0.5159282,1.4983182,0.32021806,0.4801946,1.529302,0.3172686,0.5426554,1.527546,0.33633983,0.4162104,1.5113773,0.3838005,0.5772667,1.5065961,0.3934331,0.29858184,1.3319446,0.45108402,0.6189344,1.2948937,0.5458657,0.1578751,1.1604563,0.45906892,0.6499037,1.054793,0.6218751,0.16926284,1.3029376,0.33296037,0.6423779,0.9027371,0.56188196,0.35248318,0.7822984,0.5149117,0.5474853,0.7747925,0.5620601,0.34431425,0.44182622,0.47907925,0.57312536,0.4291239,0.55679256,0.24852006,0.12185061,0.6766173,0.4501532,0.15268409,0.80538255,0.2844619,0.033395678,0.5853037,0.22784893,0.041363448,0.59371805,0.22848086,0.093183465,0.7602983,0.5092489,0.05178306,0.75324315,0.53788114,0.07190296,0.7833457,0.4042172,0.13618429,0.82272434
254,0.5139726,1.4970822,0.3167615,0.4785272,1.5293986,0.31101677,0.54160404,1.5263354,0.33296144,0.41226748,1.5110408,0.37491992,0.5749406,1.5049585,0.39286563,0.2924873,1.3358674,0.43634295,0.61298615,1.2906942,0.5489177,0.14193542,1.1792612,0.43381858,0.6393728,1.0514041,0.628568,0.16639566,1.3285015,0.30185553,0.6337907,0.8988102,0.5651668,0.33749607,0.7790218,0.51341563,0.5327605,0.77073544,0.5598398,0.32378668,0.43507013,0.49696466,0.5805197,0.43995246,0.52190256,0.2374245,0.12067726,0.6997111,0.4573408,0.16941822,0.791624,0.2847114,0.038181435,0.57139754,0.22725391,0.043912027,0.58605075,0.21404143,0.09341699,0.7981951,0.50749904,0.047484234,0.7478346,0.54513365,0.073434986,0.76792556,0.41301605,0.15981998,0.819825
255,0.5122616,1.4942096,0.3140457,0.47593987,1.5264707,0.30829766,0.53892505,1.5242968,0.33006513,0.41077408,1.5063599,0.37227738,0.570857,1.5042863,0.3870486,0.29250845,1.3349413,0.42770824,0.6056014,1.287594,0.5489019,0.12740545,1.1925781,0.40458548,0.6278905,1.0483745,0.6352361,0.16771968,1.3449802,0.28220198,0.625751,0.8916192,0.57110643,0.32274392,0.78041416,0.5115196,0.5209877,0.7707555,0.5606355,0.30659515,0.43789437,0.5081854,0.5824528,0.45189366,0.4870061,0.23411566,0.120495476,0.71378183,0.4648997,0.18126072,0.7651976,0.28152832,0.033406034,0.581631,0.22348082,0.039444577,0.60331124,0.21778147,0.09353769,0.80681515,0.5107262,0.066518895,0.7020478,0.54759246,0.09005176,0.7286431,0.4232141,0.17454372,0.7751157
256,0.509471,1.4924256,0.30630156,0.4738567,1.5232644,0.30364755,0.53634155,1.5215082,0.32839873,0.4099017,1.5036894,0.36408365,0.5682424,1.5006609,0.3851782,0.29008278,1.3301841,0.4131724,0.59897095,1.283104,0.5497758,0.11545513,1.2056865,0.36878935,0.6175135,1.0419542,0.6395314,0.16726387,1.3587908,0.25989166,0.6203583,0.8840608,0.5782303,0.30921432,0.7809519,0.50977474,0.5097237,0.7712974,0.55878145,0.29493567,0.44337535,0.5074993,0.5819997,0.4646436,0.4537251,0.23465376,0.119460106,0.7214913,0.4591957,0.19458453,0.733675,0.28061315,0.03587264,0.5824161,0.2223407,0.040300008,0.6072337,0.22674757,0.090237625,0.8168292,0.5056557,0.07913259,0.65455675,0.5452346,0.100400686,0.6871225,0.41926518,0.18674283,0.7535202
257,0.50874776,1.4870275,0.3016643,0.47165462,1.5169379,0.29908225,0.53384495,1.5168438,0.32410872,0.40634513,1.4991015,0.35945538,0.56401235,1.4968351,0.38117173,0.2895504,1.3312265,0.39262322,0.5919598,1.2775636,0.5548634,0.106396385,1.2113187,0.3446642,0.609821,1.0383664,0.65738535,0.1703202,1.368474,0.23349266,0.6170862,0.8791191,0.5860383,0.2992098,0.7810474,0.5011642,0.49935988,0.7724282,0.55426127,0.2857236,0.4383119,0.5176127,0.5786879,0.47472623,0.42742872,0.23888832,0.1174602,0.72035235,0.4512557,0.20270403,0.69940585,0.28278854,0.035347704,0.58870155,0.22361438,0.039038215,0.61681753,0.23911668,0.08440355,0.8211489,0.49964938,0.09057399,0.6076805,0.53811485,0.110808544,0.64012897,0.41007495,0.1904031,0.71480256
258,0.5043296,1.4818873,0.29883644,0.46861872,1.5120753,0.2990869,0.531004,1.5107456,0.3208511,0.40349615,1.4926019,0.35913125,0.5612884,1.4898809,0.3837621,0.28863263,1.3254609,0.38569534,0.58560735,1.2722744,0.5567129,0.10007224,1.2146224,0.32291013,0.6017005,1.0304738,0.6589097,0.17692189,1.3755802,0.20971842,0.61092716,0.8675185,0.5972416,0.2892666,0.77525645,0.49704656,0.48777866,0.77120477,0.5442855,0.2788649,0.42162713,0.5352353,0.5763353,0.48047903,0.39846912,0.2432602,0.117117584,0.7276759,0.4330347,0.20502816,0.6530474,0.28127012,0.03454638,0.58732545,0.22417267,0.035977248,0.6215461,0.24453215,0.08394819,0.8291088,0.48899075,0.09279,0.5614907,0.525244,0.11394141,0.59722286,0.39165553,0.19244844,0.6613467
259,0.50366765,1.4758154,0.29783943,0.4663581,1.5067339,0.29200396,0.52892756,1.5048746,0.31716695,0.40030202,1.4848145,0.35730764,0.55813235,1.4832946,0.37968755,0.28676215,1.3181981,0.39215076,0.578424,1.2643751,0.55793047,0.096831955,1.2162803,0.29124224,0.5944143,1.0215187,0.6593614,0.18244825,1.3772539,0.18047106,0.60718906,0.8569634,0.59789354,0.2814291,0.7701297,0.48679116,0.47772837,0.7667082,0.53521734,0.2760236,0.39598957,0.55223686,0.5702653,0.48406252,0.372471,0.24591811,0.11531126,0.73002344,0.40973294,0.20442092,0.5912528,0.2813675,0.032128703,0.5918364,0.22234516,0.03435836,0.6221903,0.24987912,0.08724051,0.8204681,0.47832575,0.09144781,0.50093895,0.5106825,0.11319095,0.53661764,0.36847115,0.1858073,0.6075799
260,0.49808165,1.4683357,0.2952924,0.46087196,1.5000086,0.28941086,0.5244836,1.4977283,0.31739977,0.39645436,1.4782568,0.34787568,0.5534596,1.4754156,0.37354055,0.28091022,1.307095,0.38254908,0.5713217,1.2570721,0.5573713,0.0920823,1.2160698,0.27544954,0.58732,1.0090686,0.66741204,0.19051677,1.3755932,0.1591796,0.604162,0.8450329,0.6059634,0.27063838,0.76308894,0.47942314,0.46607947,0.7581367,0.5313466,0.27956033,0.39132068,0.55719566,0.5596799,0.4882846,0.3482454,0.24415588,0.11832651,0.71397096,0.39034978,0.19021384,0.53783965,0.27783883,0.029257169,0.59695846,0.22170456,0.03142114,0.6273058,0.2431833,0.09219075,0.79514885,0.46145275,0.088055946,0.4251202,0.48955464,0.10627767,0.47245094,0.3485794,0.16785319,0.5595955
261,0.49481,1.4616898,0.29073992,0.45868507,1.4930779,0.28739434,0.5209934,1.4907452,0.3159954,0.39163005,1.4703126,0.35191378,0.55016685,1.4665917,0.37239358,0.27199963,1.2960777,0.3740289,0.56298226,1.2480865,0.5571885,0.0921486,1.212787,0.25373647,0.5807945,1.0055485,0.6648221,0.19654429,1.3671241,0.15219988,0.60158944,0.8404644,0.6093733,0.26335695,0.75646085,0.46808466,0.45527634,0.7541318,0.5154044,0.28123316,0.38163388,0.5676319,0.54496276,0.48860502,0.32300416,0.24349071,0.11555308,0.7195937,0.3610613,0.18892528,0.4608582,0.29612052,0.0036343609,0.71897346,0.23454113,0.012110579,0.70318633,0.22488558,0.098038904,0.750977,0.43266666,0.08631403,0.34612036,0.461567,0.10029944,0.39655212,0.3164778,0.16652071,0.46555284
262,0.49223813,1.4550915,0.28912342,0.45555243,1.4861759,0.2851604,0.515035,1.4840854,0.31231463,0.38593268,1.4614242,0.3497231,0.544643,1.4603835,0.37000927,0.26728594,1.2888623,0.36686465,0.55379415,1.240836,0.560425,0.100769676,1.1980549,0.21864623,0.5742366,0.9975682,0.6727889,0.2084691,1.3575058,0.14132912,0.60040575,0.8360877,0.61707836,0.25370544,0.75139076,0.46635422,0.4438785,0.7464394,0.5140217,0.28103593,0.38062873,0.5598216,0.5322516,0.49107394,0.2885528,0.2544199,0.09560284,0.72209007,0.32428822,0.17578141,0.38145295,0.39188135,-0.0017625578,0.64736575,0.34485805,0.0047462657,0.64617395,0.22977269,0.069457464,0.78060126,0.4066306,0.07928254,0.24864908,0.42674223,0.09083607,0.3108965,0.27462927,0.15298086,0.39541396
263,0.48736462,1.4479284,0.2830127,0.45050824,1.4790373,0.28245863,0.5122536,1.4783837,0.3062124,0.38082942,1.4547762,0.3418949,0.54044414,1.4537808,0.36779484,0.26566917,1.2878369,0.3488214,0.5463776,1.2308319,0.5578333,0.111694574,1.1889211,0.21599282,0.5715598,0.98918027,0.67832965,0.22708221,1.3517389,0.11679188,0.60003763,0.83007526,0.6223221,0.24748643,0.7429814,0.45827255,0.43607464,0.7391629,0.50567716,0.27856126,0.37247512,0.54920274,0.51698714,0.48197326,0.28065795,0.25442246,0.07754982,0.71556187,0.29933035,0.1557465,0.31322536,0.37066254,-0.010920984,0.59970266,0.32318288,-0.0099905385,0.61604786,0.23302472,0.039917763,0.80898505,0.37684667,0.061436683,0.17044336,0.3956448,0.07305122,0.22966765,0.24189775,0.1371213,0.3145796
