frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_GROIN_x,LEFT_GROIN_y,RIGHT_GROIN_x,RIGHT_GROIN_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_HEEL_x,RIGHT_HEEL_y
11.0,850.8779907226562,469.66278076171875,862.448486328125,459.05645751953125,843.164306640625,460.9848937988281,891.374755859375,464.84173583984375,837.3790283203125,469.66278076171875,928.9789428710938,531.3721923828125,831.5938110351562,540.0501098632812,945.3705444335938,621.043701171875,820.9874877929688,622.9721069335938,936.692626953125,689.5025634765625,818.0948486328125,695.287841796875,911.6231689453125,714.572021484375,848.9495849609375,716.5004272460938,919.3368530273438,841.8477172851562,868.2337646484375,845.7045288085938,928.0147705078125,963.338134765625,886.5537109375,960.4454956054688,910.6589965820312,993.2286376953125,933.7999877929688,992.264404296875,934.7642211914062,978.7654418945312,867.26953125,989.3717651367188,858.5916748046875,983.5864868164062,900.0526733398438,973.9443969726562
12.0,850.8002319335938,469.06573486328125,862.3878784179688,458.4437255859375,843.0751342773438,460.375,891.3569946289062,464.237548828125,837.2813110351562,469.06573486328125,929.016845703125,530.8665161132812,831.4874877929688,539.5572509765625,946.3983154296875,621.6363525390625,820.865478515625,622.6019897460938,939.6388549804688,690.1965942382812,817.0029296875,694.0591430664062,911.6353759765625,714.3375244140625,848.8689575195312,715.3031616210938,919.3604736328125,841.8015747070312,868.1817016601562,845.6641235351562,928.0512084960938,963.4718627929688,886.52880859375,960.574951171875,911.6353759765625,993.4066162109375,934.8106689453125,992.4409790039062,934.8106689453125,977.9564208984375,867.216064453125,989.5440673828125,858.5253295898438,984.7158813476562,900.0477294921875,974.0938720703125
13.0,851.2577514648438,468.8117370605469,862.8475952148438,458.187744140625,843.5311889648438,460.1193542480469,890.8563232421875,463.9826354980469,837.7362670898438,468.8117370605469,928.5232543945312,531.5899658203125,831.94140625,540.2822875976562,946.873779296875,622.3768920898438,820.3515625,623.3427124023438,942.044677734375,691.9158325195312,816.48828125,693.847412109375,912.1043090820312,714.129638671875,849.3261108398438,716.061279296875,919.8308715820312,842.58349609375,867.6766357421875,844.51513671875,928.5232543945312,962.344970703125,885.0614013671875,960.413330078125,912.1043090820312,993.2511596679688,935.283935546875,991.3195190429688,934.318115234375,976.832275390625,867.6766357421875,989.3878784179688,858.0184936523438,984.5587768554688,899.5486450195312,973.934814453125
14.0,851.3968505859375,467.62713623046875,862.9862670898438,457.0035095214844,842.704833984375,458.9350891113281,890.9939575195312,463.7640075683594,837.8759155273438,468.5929260253906,928.6594848632812,531.3688354492188,832.0811767578125,540.0608520507812,947.9751586914062,623.1182250976562,821.4575805664062,623.1182250976562,945.0778198242188,692.6546020507812,815.6629028320312,693.6204223632812,912.2412109375,713.90185546875,849.4652709960938,715.8334350585938,919.9674682617188,842.3510131835938,867.815185546875,844.2825927734375,928.6594848632812,963.0739135742188,886.1650390625,960.1765747070312,911.275390625,993.01318359375,934.4542236328125,992.0474243164062,934.4542236328125,977.5606689453125,867.815185546875,989.1500854492188,858.1573486328125,984.3211669921875,899.68603515625,973.697509765625
15.0,851.5394897460938,467.2541198730469,863.134521484375,456.6253662109375,842.84326171875,458.557861328125,891.15576171875,463.3891296386719,838.0120239257812,468.2203674316406,927.873291015625,531.0266723632812,831.2482299804688,539.722900390625,949.1307983398438,621.854248046875,821.5857543945312,622.8204956054688,948.16455078125,692.3905029296875,814.822021484375,693.3567504882812,912.4132690429688,714.6142578125,848.6407470703125,716.5467529296875,919.1770629882812,843.1256103515625,866.99951171875,845.05810546875,928.8395385742188,963.9069213867188,886.3245239257812,960.0419311523438,910.4807739257812,992.8944702148438,934.6370849609375,991.9281616210938,935.6033325195312,979.366943359375,866.99951171875,989.0294189453125,858.3032836914062,984.1981811523438,899.85205078125,973.5694580078125
16.0,851.0499877929688,466.884033203125,862.6486206054688,457.218505859375,843.3175659179688,458.18505859375,890.6785888671875,463.984375,837.5182495117188,466.884033203125,928.3740844726562,529.7098388671875,830.7523803710938,539.3753662109375,950.604736328125,621.5322265625,821.0869140625,623.46533203125,950.604736328125,693.0570068359375,814.321044921875,693.0570068359375,911.9426879882812,714.3211669921875,848.1503295898438,716.2542724609375,919.6751098632812,844.8056030273438,867.4813232421875,845.7721557617188,928.3740844726562,963.69140625,886.8123779296875,959.8251953125,910.0095825195312,993.6544799804688,934.1734008789062,992.6879272460938,935.1399536132812,979.1561889648438,866.5147705078125,988.8217163085938,857.8158569335938,983.9889526367188,900.3441162109375,973.35693359375
17.0,850.7138671875,466.9617919921875,862.31787109375,457.291748046875,842.9778442382812,458.2587585449219,890.3610229492188,464.060791015625,837.17578125,466.9617919921875,928.0741577148438,529.8170166015625,831.373779296875,539.487060546875,951.2822265625,620.7153930664062,820.7366943359375,622.6494140625,953.2162475585938,693.24072265625,813.9677124023438,693.24072265625,911.6350708007812,714.5147705078125,848.7798461914062,716.4487915039062,920.338134765625,844.0933227539062,867.1528930664062,845.060302734375,929.0411376953125,963.0347900390625,886.4929809570312,960.1337890625,909.7011108398438,993.0119018554688,933.8761596679688,992.044921875,935.8101806640625,978.5068359375,867.1528930664062,989.1439208984375,858.4498901367188,984.3088989257812,900.0310668945312,973.6718139648438
18.0,850.3432006835938,466.8825378417969,862.9271850585938,457.20257568359375,842.5992431640625,458.1705627441406,890.9990844726562,463.9785461425781,837.7592163085938,466.8825378417969,927.7830200195312,530.7703857421875,830.9832763671875,538.514404296875,951.0149536132812,620.794189453125,820.3352661132812,623.6981811523438,955.85498046875,693.3939819335938,813.559326171875,693.3939819335938,911.3270874023438,715.657958984375,848.4072265625,716.6259155273438,920.0390625,843.4336547851562,866.7991943359375,845.36962890625,928.7510375976562,963.46533203125,886.1591186523438,960.5613403320312,909.3910522460938,993.4732666015625,933.5910034179688,992.5052490234375,935.5269775390625,978.9533081054688,867.7671508789062,989.6012573242188,858.087158203125,983.7932739257812,899.7110595703125,974.11328125
19.0,850.47607421875,466.8944091796875,862.0867919921875,457.21881103515625,842.735595703125,458.1863708496094,890.1461181640625,463.9917297363281,836.9302368164062,466.8944091796875,927.8809814453125,530.7534790039062,831.1248779296875,539.4615478515625,953.03759765625,620.7366943359375,820.481689453125,623.639404296875,959.810546875,693.3038330078125,812.7411499023438,693.3038330078125,912.4000244140625,715.5577392578125,848.5409545898438,716.5252685546875,919.1729736328125,844.243408203125,866.9246215820312,845.2109375,928.8485717773438,963.2534790039062,886.27587890625,960.3507690429688,910.4649047851562,993.2478637695312,933.6863403320312,992.2803344726562,935.6214599609375,977.7669067382812,866.9246215820312,989.3776245117188,858.216552734375,983.572265625,899.8217163085938,973.8966064453125
20.0,850.0689697265625,466.53472900390625,861.68310546875,456.8562927246094,842.3262329101562,457.8241271972656,889.7506103515625,463.6311950683594,837.4869995117188,466.53472900390625,927.49658203125,530.4124755859375,830.7120971679688,539.1231079101562,954.5962524414062,620.4220581054688,819.0979614257812,624.29345703125,963.3068237304688,691.0747680664062,812.322998046875,693.0104370117188,912.9788818359375,715.2708740234375,848.13330078125,716.2387084960938,918.7859497070312,843.0264282226562,866.5223388671875,844.9620971679688,929.4322509765625,964.0070190429688,886.8471069335938,960.1356811523438,909.1075439453125,994.01025390625,933.3036499023438,993.0424194335938,936.2071533203125,978.5247192382812,867.4901733398438,989.1710205078125,857.811767578125,983.3639526367188,901.36474609375,973.6854858398438
21.0,850.4197387695312,466.6544189453125,862.0358276367188,456.9743347167969,842.6757202148438,457.9423522949219,890.1080932617188,463.7503967285156,836.86767578125,466.6544189453125,927.8604125976562,530.54296875,831.0595703125,539.2550048828125,956.900634765625,620.5676879882812,819.4434814453125,624.4397583007812,965.6127319335938,692.2003173828125,812.6674194335938,691.2322998046875,913.3402709960938,715.4324951171875,848.4837646484375,716.4005126953125,919.1483154296875,845.1455688476562,866.8759155273438,846.1135864257812,928.8284301757812,964.2105712890625,886.236083984375,960.3385009765625,909.46826171875,994.2188110351562,933.66845703125,993.2507934570312,935.6044921875,978.7306518554688,866.8759155273438,989.3787841796875,858.163818359375,983.5707397460938,899.7881469726562,973.890625
22.0,850.2789306640625,467.7997741699219,861.8925170898438,457.1540222167969,842.5365600585938,458.121826171875,889.9585571289062,463.9285888671875,836.7297973632812,466.83197021484375,927.70263671875,530.7064819335938,830.9230346679688,539.4166870117188,957.7042846679688,619.7437133789062,820.2772827148438,624.5827026367188,968.3500366210938,690.392822265625,812.534912109375,691.360595703125,913.1856689453125,715.5555419921875,848.3433227539062,716.5233154296875,918.992431640625,843.3045654296875,866.7314453125,845.2401733398438,928.67041015625,964.279052734375,886.08740234375,960.4078369140625,909.3145141601562,994.2807006835938,933.5093994140625,993.3129272460938,936.4127807617188,977.8281860351562,867.6992797851562,989.4417114257812,858.0213012695312,984.602783203125,899.6365356445312,973.95703125
23.0,849.388916015625,467.8885498046875,861.9644165039062,457.2477111816406,841.650146484375,458.2150573730469,890.0175170898438,464.0191650390625,836.8134155273438,467.8885498046875,927.7440795898438,530.7661743164062,831.00927734375,539.4722900390625,958.69921875,618.7947998046875,820.3684692382812,624.5989379882812,971.2747192382812,688.44384765625,812.6296997070312,691.3458862304688,914.2012329101562,716.4969482421875,849.388916015625,717.4642944335938,919.0379638671875,844.1868896484375,866.8011474609375,845.1542358398438,927.7440795898438,964.1380615234375,885.1807861328125,960.2686157226562,910.3318481445312,995.0931396484375,934.5155029296875,993.158447265625,936.4501953125,977.680908203125,867.7685546875,989.2890625,858.0950317382812,984.4523315429688,898.7236328125,973.8115234375
24.0,848.9583740234375,469.2015380859375,860.5569458007812,458.56951904296875,842.1925048828125,459.53607177734375,889.5533447265625,464.3688049316406,837.3598022460938,468.2349853515625,928.2152099609375,531.060546875,831.560546875,539.7594604492188,960.1112670898438,618.0497436523438,819.9619750976562,624.8155517578125,973.6428833007812,687.64111328125,813.1961059570312,691.50732421875,913.7169799804688,716.6375122070312,847.9918212890625,717.6040649414062,918.5497436523438,843.2551879882812,866.356201171875,845.188232421875,928.2152099609375,964.0735473632812,885.6871337890625,960.2073364257812,909.850830078125,995.0029907226562,934.0144653320312,994.0364990234375,936.9141235351562,978.5717163085938,867.32275390625,989.2037353515625,857.6572875976562,984.3710327148438,900.1853637695312,973.739013671875
25.0,849.4839477539062,469.3687438964844,861.0775756835938,458.7412414550781,841.7548217773438,459.7073669433594,890.0615844726562,465.5041809082031,835.9580078125,468.402587890625,927.7409057617188,531.201416015625,831.1273803710938,539.8966064453125,960.5894775390625,618.153564453125,819.5337524414062,625.8826293945312,977.0137939453125,686.7491455078125,812.7708129882812,691.579833984375,913.2488403320312,716.6993408203125,848.5177612304688,718.6316528320312,918.0795288085938,843.2630615234375,865.908203125,846.1614990234375,927.7409057617188,964.0299682617188,884.2647705078125,960.1654663085938,910.3504638671875,993.9801635742188,934.5038452148438,993.0140380859375,937.4022216796875,977.555908203125,868.806640625,989.1494750976562,858.1791381835938,983.3526611328125,898.7568359375,972.7252197265625
26.0,849.0833740234375,470.8334655761719,860.664306640625,459.25250244140625,841.3627319335938,461.18267822265625,889.61669921875,465.04296875,835.572265625,469.8683776855469,928.2198486328125,531.6334228515625,830.7468872070312,540.3191528320312,961.0325317382812,618.4905395507812,820.1309814453125,625.24609375,978.4039916992188,687.0111694335938,813.3754272460938,689.9064331054688,912.7786254882812,718.8588256835938,848.1182861328125,719.8238525390625,918.569091796875,845.2841796875,865.48974609375,847.21435546875,929.1849365234375,963.9888916015625,885.7564086914062,960.1286010742188,909.8833618164062,994.8714599609375,934.0103149414062,993.9063720703125,937.8706665039062,977.5,867.4198608398438,989.0809326171875,856.8040161132812,983.2904663085938,900.2325439453125,972.6746215820312
27.0,848.3035278320312,471.177978515625,859.8751831054688,460.5706481933594,840.589111328125,461.5349426269531,888.8043823242188,465.39215087890625,834.8032836914062,469.2493896484375,928.3408813476562,530.9649047851562,830.946044921875,539.6436767578125,961.1272583007812,617.7523803710938,820.3386840820312,625.466796875,980.413330078125,688.1466064453125,813.5885620117188,692.0038452148438,911.9476928710938,719.00439453125,847.3392333984375,719.9686889648438,918.6978149414062,845.3283081054688,865.6610107421875,846.2926635742188,928.3408813476562,963.9378662109375,884.9471435546875,960.0806274414062,910.01904296875,994.7955932617188,934.126708984375,993.831298828125,937.9839477539062,977.4381103515625,867.5896606445312,989.009765625,856.9822998046875,983.2239379882812,899.4117431640625,972.6165771484375
28.0,847.7005004882812,471.5716552734375,859.2769775390625,460.9598693847656,839.9828491210938,462.8892822265625,889.182861328125,465.7834167480469,835.1593017578125,470.60693359375,927.7711791992188,531.3834838867188,831.3004760742188,540.0658569335938,962.5006103515625,618.2071533203125,819.7239990234375,626.8894653320312,980.830078125,687.666015625,813.9357299804688,693.4542846679688,911.3711547851562,719.5014038085938,846.7357788085938,720.466064453125,917.159423828125,842.98388671875,865.065185546875,844.913330078125,928.7359008789062,963.572265625,885.3240356445312,960.6781616210938,910.4064331054688,995.4075927734375,934.5241088867188,994.4429321289062,938.3829345703125,977.0781860351562,867.9593505859375,989.619384765625,857.3475341796875,983.8311157226562,898.8299560546875,973.2193603515625
29.0,848.033447265625,473.30303955078125,859.5921020507812,461.7444152832031,840.3276977539062,463.6708679199219,888.4886474609375,466.5605163574219,834.5484008789062,470.41339111328125,928.94384765625,532.0593872070312,831.6587524414062,540.7283325195312,962.656494140625,618.7490234375,819.1369018554688,627.4180297851562,981.9208374023438,688.1007690429688,814.32080078125,694.8433227539062,910.6427001953125,719.8870239257812,847.0702514648438,720.8502197265625,917.3851928710938,843.1790161132812,865.3713989257812,846.0686645507812,927.9805908203125,964.5445556640625,885.5989990234375,960.691650390625,910.6427001953125,995.3675537109375,933.7599487304688,994.404296875,936.6495971679688,978.0296020507812,865.3713989257812,990.5514526367188,856.7024536132812,983.8088989257812,899.0840454101562,974.1766967773438
30.0,847.9700927734375,472.771484375,859.52392578125,462.1805114746094,839.3047485351562,463.143310546875,888.4083862304688,466.9945983886719,834.4906616210938,470.8458557128906,928.8466796875,532.4661254882812,831.6022338867188,541.1314697265625,962.5452880859375,619.11962890625,819.0856323242188,627.7849731445312,982.7644653320312,688.4424438476562,814.2715454101562,695.18212890625,910.5531616210938,721.17822265625,847.0072631835938,722.1409912109375,916.330078125,844.4187622070312,865.30078125,846.3443603515625,927.8839111328125,963.8080444335938,886.4827880859375,959.9567260742188,910.5531616210938,994.6181640625,933.6607666015625,993.6553344726562,935.58642578125,977.2874755859375,865.30078125,989.8040771484375,856.6354370117188,983.0643310546875,899.9622192382812,973.4361572265625
31.0,847.4833374023438,473.1206359863281,859.036376953125,462.53033447265625,839.7813110351562,463.49310302734375,888.8817749023438,467.3441162109375,834.0047607421875,471.19512939453125,928.354736328125,532.8114013671875,832.0792846679688,541.4761962890625,963.013916015625,619.4593505859375,819.5634765625,629.0868530273438,982.2689819335938,688.7776489257812,814.7496948242188,695.5169677734375,911.025146484375,720.548583984375,847.4833374023438,721.5112915039062,915.8389282226562,844.743896484375,865.7756958007812,846.66943359375,927.3919677734375,963.1627197265625,885.9935302734375,959.3117065429688,911.025146484375,994.93359375,934.1312866210938,993.0081176757812,935.093994140625,976.6412963867188,864.8129272460938,989.1571044921875,857.1109008789062,983.3805541992188,899.4721069335938,973.7529907226562
32.0,847.910400390625,473.30841064453125,859.4481201171875,461.77069091796875,839.257080078125,462.7321472167969,888.29248046875,467.53955078125,833.4882202148438,471.3854675292969,928.674560546875,532.9200439453125,832.5267333984375,541.5733642578125,962.3262939453125,620.41455078125,818.1045532226562,628.1063842773438,982.517333984375,688.6795043945312,814.2586669921875,695.4098510742188,910.406494140625,720.4083251953125,846.9489135742188,721.3697509765625,916.1753540039062,845.4004516601562,865.2169799804688,847.3234252929688,926.7515869140625,963.6622924804688,886.3695068359375,959.8163452148438,910.406494140625,995.3910522460938,933.48193359375,993.4680786132812,935.4049072265625,977.1229858398438,864.2555541992188,989.6221923828125,857.5252075195312,982.891845703125,900.7916870117188,973.2770385742188
33.0,847.1704711914062,472.3777770996094,858.7042846679688,461.80511474609375,839.4812622070312,462.7662658691406,888.5,467.572021484375,833.71435546875,471.4166259765625,928.8682861328125,533.8914184570312,831.7920532226562,541.5806274414062,962.5086059570312,620.3949584960938,818.3359375,629.0453491210938,981.7316284179688,690.5590209960938,815.4525146484375,697.2870483398438,910.6064453125,720.3546752929688,847.1704711914062,721.3157958984375,916.3733520507812,845.3042602539062,864.47119140625,847.2265625,926.9459838867188,963.5258178710938,886.5776977539062,959.6812133789062,911.5675659179688,995.2437744140625,933.674072265625,993.3214721679688,935.5963745117188,976.98193359375,865.432373046875,989.4768676757812,857.7431640625,982.7488403320312,900.0337524414062,973.1373291015625
34.0,848.1398315429688,472.4775085449219,858.7092895507812,461.9080505371094,839.4921264648438,462.868896484375,888.4959716796875,466.71234130859375,833.7269287109375,471.51666259765625,927.8911743164062,533.0116577148438,831.8052368164062,541.659423828125,962.482177734375,620.449951171875,818.3532104492188,629.09765625,980.7384643554688,690.5927124023438,816.4314575195312,697.3187255859375,910.595703125,720.3793334960938,847.178955078125,721.3402099609375,915.4000244140625,845.2911376953125,864.4744262695312,848.1737060546875,926.9303588867188,963.4768676757812,885.6133422851562,959.6334838867188,910.595703125,994.2244262695312,933.6563720703125,993.2635498046875,934.6172485351562,976.928955078125,864.4744262695312,989.4201049804688,856.78759765625,982.694091796875,900.0262451171875,973.0855102539062
35.0,847.2911376953125,471.9981994628906,858.8265380859375,460.4627685546875,839.600830078125,462.38531494140625,888.6264038085938,466.23046875,833.8331298828125,471.0368957519531,928.0391845703125,533.5205078125,831.9105834960938,542.1720581054688,961.6841430664062,620.0361938476562,817.4912719726562,629.6490478515625,978.9873046875,690.2100830078125,817.4912719726562,696.9390869140625,910.7360229492188,720.0099487304688,846.329833984375,721.9324951171875,914.5811767578125,844.0158081054688,863.6329956054688,846.8997192382812,927.077880859375,964.1765747070312,885.7425537109375,959.3701171875,909.7747192382812,994.937744140625,932.8455810546875,993.9764404296875,936.6907348632812,977.6345825195312,865.5555419921875,989.1699829101562,856.9039916992188,983.4022827148438,899.2005615234375,972.828125
